"HS02","CPC"
"440725","31100"
"440726","31100"
"440729","31100"
"440791","31100"
"440792","31100"
"440799","31100"
"440910","31210"
"440920","31210"
"440500","31220"
"440121","31230"
"440122","31230"
"440310","31310"
"440690","31320"
"441213","31410"
"441214","31410"
"441219","31410"
"441222","31420"
"441223","31420"
"441229","31420"
"441292","31420"
"441293","31420"
"441299","31420"
"441021","31430"
"441029","31430"
"441031","31430"
"441032","31430"
"441033","31430"
"441039","31430"
"441090","31430"
"441111","31440"
"441119","31440"
"441121","31440"
"441129","31440"
"441131","31440"
"441139","31440"
"441191","31440"
"441199","31440"
"440810","31510"
"440831","31510"
"440839","31510"
"440890","31510"
"441300","31520"
"441810","31600"
"441820","31600"
"441830","31600"
"441840","31600"
"441850","31600"
"441890","31600"
"441510","31700"
"441520","31700"
"441600","31700"
"441700","31911"
"441900","31912"
"442010","31913"
"442090","31913"
"441400","31914"
"442110","31914"
"442190","31914"
"450190","31921"
"450200","31921"
"450310","31922"
"450390","31922"
"450410","31922"
"450490","31922"
"460120","31923"
"460191","31923"
"460199","31923"
"460210","31923"
"460290","31923"
"470200","32111"
"470311","32112"
"470319","32112"
"470321","32112"
"470329","32112"
"470411","32112"
"470419","32112"
"470421","32112"
"470429","32112"
"470100","32113"
"470500","32113"
"470610","32113"
"470620","32113"
"470691","32113"
"470692","32113"
"470693","32113"
"480100","32121"
"480210","32122"
"480220","32129"
"480230","32129"
"480240","32129"
"480254","32129"
"480255","32129"
"480256","32129"
"480257","32129"
"480258","32129"
"480261","32129"
"480262","32129"
"480269","32129"
"480300","32131"
"480411","32132"
"480419","32132"
"480421","32133"
"480429","32133"
"480431","32133"
"480439","32133"
"480441","32133"
"480442","32133"
"480449","32133"
"480451","32133"
"480452","32133"
"480459","32133"
"480820","32133"
"480511","32134"
"480512","32134"
"480519","32134"
"480524","32135"
"480525","32135"
"480530","32136"
"480540","32136"
"480550","32136"
"480591","32136"
"480592","32136"
"480593","32136"
"481390","32136"
"480610","32137"
"480620","32137"
"480630","32137"
"480640","32137"
"480700","32141"
"480830","32142"
"480890","32142"
"481013","32143"
"481014","32143"
"481019","32143"
"481022","32143"
"481029","32143"
"481031","32143"
"481032","32143"
"481039","32143"
"481092","32143"
"481099","32143"
"480910","32149"
"480920","32149"
"480990","32149"
"481110","32149"
"481141","32149"
"481149","32149"
"481151","32149"
"481159","32149"
"481160","32149"
"481190","32149"
"480810","32151"
"481930","32152"
"481940","32152"
"481910","32153"
"481920","32153"
"481950","32153"
"481960","32153"
"481610","32191"
"481620","32191"
"481630","32191"
"481690","32191"
"482312","32191"
"482319","32191"
"481710","32192"
"481720","32192"
"481730","32192"
"481810","32193"
"481820","32193"
"481830","32193"
"481840","32193"
"481850","32193"
"481890","32193"
"481410","32194"
"481420","32194"
"481430","32194"
"481490","32194"
"590500","32195"
"481500","32196"
"482110","32197"
"482190","32197"
"481200","32198"
"481310","32199"
"481320","32199"
"482210","32199"
"482290","32199"
"482320","32199"
"482340","32199"
"482360","32199"
"482370","32199"
"482390","32199"
"490110","32210"
"490191","32220"
"490199","32230"
"490300","32230"
"490591","32240"
"490510","32250"
"490599","32250"
"490400","32260"
"490210","32300"
"490290","32400"
"490700","32510"
"490900","32520"
"491110","32530"
"491191","32540"
"490600","32550"
"490810","32560"
"490890","32560"
"491000","32560"
"491199","32590"
"482010","32600"
"482020","32600"
"482030","32600"
"482040","32600"
"482050","32600"
"482090","32600"
"844250","32700"
"270400","33100"
"270600","33200"
"271011","33310"
"271011","33320"
"271011","33330"
"271019","33340"
"271019","33350"
"271019","33360"
"271019","33370"
"271019","33380"
"271112","33410"
"271113","33410"
"271114","33420"
"271119","33420"
"271129","33420"
"271210","33500"
"271220","33500"
"271290","33500"
"271311","33500"
"271312","33500"
"271320","33500"
"271390","33500"
"284410","33610"
"284420","33620"
"284430","33630"
"284440","33690"
"840130","33710"
"284450","33720"
"290110","34110"
"290121","34110"
"290122","34110"
"290123","34110"
"290124","34110"
"290129","34110"
"290211","34110"
"290219","34110"
"290220","34110"
"290230","34110"
"290241","34110"
"290242","34110"
"290243","34110"
"290244","34110"
"290250","34110"
"290260","34110"
"290270","34110"
"290290","34110"
"290311","34110"
"290312","34110"
"290313","34110"
"290314","34110"
"290315","34110"
"290319","34110"
"290321","34110"
"290322","34110"
"290323","34110"
"290329","34110"
"290330","34110"
"290341","34110"
"290342","34110"
"290343","34110"
"290344","34110"
"290345","34110"
"290346","34110"
"290347","34110"
"290349","34110"
"290351","34110"
"290359","34110"
"290361","34110"
"290362","34110"
"290369","34110"
"290410","34110"
"290420","34110"
"290490","34110"
"382311","34120"
"382312","34120"
"382313","34120"
"382319","34120"
"290511","34130"
"290512","34130"
"290513","34130"
"290514","34130"
"290515","34130"
"290516","34130"
"290517","34130"
"290519","34130"
"290522","34130"
"290529","34130"
"290531","34130"
"290532","34130"
"290539","34130"
"290541","34130"
"290542","34130"
"290543","34130"
"290544","34130"
"290549","34130"
"290551","34130"
"290559","34130"
"290611","34130"
"290612","34130"
"290613","34130"
"290614","34130"
"290619","34130"
"290621","34130"
"290629","34130"
"290711","34130"
"290712","34130"
"290713","34130"
"290714","34130"
"290715","34130"
"290719","34130"
"290721","34130"
"290722","34130"
"290723","34130"
"290729","34130"
"290810","34130"
"290820","34130"
"290890","34130"
"382370","34130"
"291511","34140"
"291512","34140"
"291513","34140"
"291521","34140"
"291522","34140"
"291523","34140"
"291524","34140"
"291529","34140"
"291531","34140"
"291532","34140"
"291533","34140"
"291534","34140"
"291535","34140"
"291539","34140"
"291540","34140"
"291550","34140"
"291560","34140"
"291570","34140"
"291590","34140"
"291611","34140"
"291612","34140"
"291613","34140"
"291614","34140"
"291615","34140"
"291619","34140"
"291620","34140"
"291631","34140"
"291632","34140"
"291634","34140"
"291635","34140"
"291639","34140"
"291711","34140"
"291712","34140"
"291713","34140"
"291714","34140"
"291719","34140"
"291720","34140"
"291731","34140"
"291732","34140"
"291733","34140"
"291734","34140"
"291735","34140"
"291736","34140"
"291737","34140"
"291739","34140"
"291811","34140"
"291812","34140"
"291813","34140"
"291814","34140"
"291815","34140"
"291816","34140"
"291819","34140"
"291829","34140"
"291830","34140"
"291890","34140"
"292111","34150"
"292112","34150"
"292119","34150"
"292121","34150"
"292122","34150"
"292129","34150"
"292130","34150"
"292141","34150"
"292142","34150"
"292143","34150"
"292144","34150"
"292145","34150"
"292146","34150"
"292149","34150"
"292151","34150"
"292159","34150"
"292211","34150"
"292212","34150"
"292213","34150"
"292214","34150"
"292219","34150"
"292221","34150"
"292222","34150"
"292229","34150"
"292231","34150"
"292239","34150"
"292243","34150"
"292244","34150"
"292249","34150"
"292250","34150"
"292421","34150"
"292511","34150"
"292512","34150"
"292519","34150"
"292520","34150"
"292610","34150"
"292620","34150"
"292630","34150"
"292690","34150"
"292700","34150"
"292800","34150"
"292910","34150"
"292990","34150"
"293010","34160"
"293020","34160"
"293030","34160"
"293040","34160"
"293090","34160"
"293100","34160"
"293211","34160"
"293212","34160"
"293213","34160"
"293219","34160"
"293221","34160"
"293291","34160"
"293292","34160"
"293293","34160"
"293294","34160"
"293295","34160"
"293299","34160"
"293329","34160"
"293331","34160"
"293332","34160"
"293333","34160"
"293339","34160"
"293341","34160"
"293349","34160"
"293361","34160"
"293371","34160"
"293372","34160"
"293379","34160"
"293391","34160"
"293399","34160"
"293410","34160"
"293420","34160"
"293491","34160"
"293499","34160"
"290911","34170"
"290919","34170"
"290920","34170"
"290930","34170"
"290941","34170"
"290942","34170"
"290943","34170"
"290944","34170"
"290949","34170"
"290950","34170"
"290960","34170"
"291010","34170"
"291020","34170"
"291030","34170"
"291090","34170"
"291100","34170"
"291211","34170"
"291212","34170"
"291213","34170"
"291219","34170"
"291221","34170"
"291229","34170"
"291230","34170"
"291241","34170"
"291242","34170"
"291249","34170"
"291250","34170"
"291260","34170"
"291300","34170"
"291411","34170"
"291412","34170"
"291413","34170"
"291419","34170"
"291421","34170"
"291422","34170"
"291423","34170"
"291429","34170"
"291431","34170"
"291439","34170"
"291440","34170"
"291450","34170"
"291461","34170"
"291469","34170"
"291470","34170"
"294200","34170"
"350710","34170"
"350790","34170"
"291900","34180"
"292010","34180"
"292090","34180"
"280410","34210"
"280421","34210"
"280429","34210"
"280430","34210"
"280440","34210"
"281121","34210"
"281129","34210"
"281700","34220"
"281910","34220"
"281990","34220"
"282010","34220"
"282090","34220"
"282110","34220"
"282120","34220"
"282200","34220"
"282300","34220"
"282410","34220"
"282420","34220"
"282490","34220"
"282520","34220"
"282530","34220"
"282540","34220"
"282550","34220"
"282560","34220"
"282570","34220"
"282580","34220"
"282590","34220"
"280110","34230"
"280120","34230"
"280130","34230"
"280200","34230"
"280300","34230"
"280450","34230"
"280461","34230"
"280469","34230"
"280470","34230"
"280480","34230"
"280490","34230"
"280511","34230"
"280512","34230"
"280519","34230"
"280530","34230"
"280540","34230"
"280610","34230"
"280620","34230"
"280700","34230"
"280910","34230"
"280920","34230"
"281000","34230"
"281111","34230"
"281119","34230"
"281122","34230"
"281123","34230"
"281210","34230"
"281290","34230"
"281310","34230"
"281390","34230"
"281511","34230"
"281512","34230"
"281520","34230"
"281530","34230"
"281610","34230"
"281640","34230"
"281830","34230"
"282510","34230"
"282611","34240"
"282612","34240"
"282619","34240"
"282620","34240"
"282630","34240"
"282690","34240"
"282720","34240"
"282731","34240"
"282732","34240"
"282733","34240"
"282734","34240"
"282735","34240"
"282736","34240"
"282739","34240"
"282741","34240"
"282749","34240"
"282751","34240"
"282759","34240"
"282760","34240"
"282810","34240"
"282890","34240"
"282911","34240"
"282919","34240"
"282990","34240"
"283010","34240"
"283020","34240"
"283030","34240"
"283090","34240"
"283110","34240"
"283190","34240"
"283210","34240"
"283220","34240"
"283230","34240"
"283311","34240"
"283319","34240"
"283321","34240"
"283322","34240"
"283323","34240"
"283324","34240"
"283325","34240"
"283326","34240"
"283327","34240"
"283329","34240"
"283330","34240"
"283340","34240"
"283429","34240"
"283510","34240"
"283522","34240"
"283523","34240"
"283524","34240"
"283525","34240"
"283526","34240"
"283529","34240"
"283531","34240"
"283539","34240"
"283620","34240"
"283630","34240"
"283640","34240"
"283650","34240"
"283660","34240"
"283670","34240"
"283691","34240"
"283692","34240"
"283699","34240"
"284110","34250"
"284120","34250"
"284130","34250"
"284150","34250"
"284161","34250"
"284169","34250"
"284170","34250"
"284180","34250"
"284190","34250"
"284310","34250"
"284321","34250"
"284329","34250"
"284330","34250"
"284390","34250"
"285100","34250"
"284510","34260"
"284590","34260"
"283711","34270"
"283719","34270"
"283720","34270"
"283800","34270"
"283911","34270"
"283919","34270"
"283920","34270"
"283990","34270"
"284011","34270"
"284019","34270"
"284020","34270"
"284030","34270"
"284210","34270"
"284290","34270"
"284700","34280"
"284800","34280"
"284910","34280"
"284920","34280"
"284990","34280"
"285000","34280"
"284610","34290"
"284690","34290"
"320411","34310"
"320412","34310"
"320413","34310"
"320414","34310"
"320415","34310"
"320416","34310"
"320417","34310"
"320419","34310"
"320420","34310"
"320490","34310"
"320500","34310"
"320110","34320"
"320120","34320"
"320190","34320"
"320300","34320"
"320210","34330"
"320290","34330"
"320611","34340"
"320619","34340"
"320620","34340"
"320630","34340"
"320641","34340"
"320642","34340"
"320643","34340"
"320649","34340"
"320650","34340"
"380290","34400"
"380300","34400"
"380510","34400"
"380520","34400"
"380590","34400"
"380610","34400"
"380620","34400"
"380630","34400"
"380690","34400"
"380700","34400"
"440200","34510"
"250300","34520"
"260120","34530"
"270710","34540"
"270720","34540"
"270730","34540"
"270740","34540"
"270750","34540"
"270760","34540"
"270791","34540"
"270799","34540"
"270810","34540"
"270820","34540"
"151800","34550"
"710410","34560"
"710420","34560"
"152000","34570"
"290545","34570"
"280800","34611"
"281410","34611"
"281420","34611"
"282710","34612"
"283410","34612"
"283421","34612"
"283610","34612"
"310210","34613"
"310221","34613"
"310229","34613"
"310230","34613"
"310240","34613"
"310260","34613"
"310270","34613"
"310280","34613"
"310290","34613"
"310310","34614"
"310320","34614"
"310390","34614"
"310420","34615"
"310430","34615"
"310490","34615"
"310100","34616"
"310250","34617"
"310510","34619"
"310520","34619"
"310530","34619"
"310540","34619"
"310551","34619"
"310559","34619"
"310560","34619"
"310590","34619"
"380810","34620"
"380820","34620"
"380830","34620"
"380840","34620"
"380890","34620"
"390110","34710"
"390120","34710"
"390130","34710"
"390190","34710"
"390311","34720"
"390319","34720"
"390320","34720"
"390330","34720"
"390390","34720"
"390410","34730"
"390421","34730"
"390422","34730"
"390430","34730"
"390440","34730"
"390450","34730"
"390461","34730"
"390469","34730"
"390490","34730"
"390710","34740"
"390720","34740"
"390730","34740"
"390740","34740"
"390750","34740"
"390760","34740"
"390791","34740"
"390799","34740"
"390210","34790"
"390220","34790"
"390230","34790"
"390290","34790"
"390512","34790"
"390519","34790"
"390521","34790"
"390529","34790"
"390530","34790"
"390591","34790"
"390599","34790"
"390610","34790"
"390690","34790"
"390810","34790"
"390890","34790"
"390910","34790"
"390920","34790"
"390930","34790"
"390940","34790"
"390950","34790"
"391000","34790"
"391110","34790"
"391190","34790"
"391211","34790"
"391212","34790"
"391220","34790"
"391231","34790"
"391239","34790"
"391290","34790"
"391310","34790"
"391390","34790"
"391400","34790"
"400211","34800"
"400219","34800"
"400220","34800"
"400231","34800"
"400239","34800"
"400241","34800"
"400249","34800"
"400251","34800"
"400259","34800"
"400260","34800"
"400270","34800"
"400280","34800"
"400291","34800"
"400299","34800"
"320710","35110"
"320720","35110"
"320730","35110"
"320740","35110"
"320810","35110"
"320820","35110"
"320890","35110"
"320910","35110"
"320990","35110"
"321000","35110"
"321100","35110"
"321210","35110"
"321290","35110"
"321410","35110"
"321490","35110"
"381400","35110"
"321310","35120"
"321390","35120"
"321511","35130"
"321519","35130"
"321590","35140"
"291821","35210"
"291822","35210"
"291823","35210"
"292241","35220"
"292242","35220"
"292310","35220"
"292320","35220"
"292390","35220"
"292411","35220"
"292419","35220"
"292423","35220"
"292424","35220"
"292429","35220"
"293229","35230"
"293311","35230"
"293319","35230"
"293321","35230"
"293352","35230"
"293353","35230"
"293354","35230"
"293355","35230"
"293359","35230"
"293369","35230"
"293430","35230"
"293500","35230"
"294000","35240"
"293610","35250"
"293621","35250"
"293622","35250"
"293623","35250"
"293624","35250"
"293625","35250"
"293626","35250"
"293627","35250"
"293628","35250"
"293629","35250"
"293690","35250"
"293711","35250"
"293712","35250"
"293719","35250"
"293721","35250"
"293722","35250"
"293723","35250"
"293729","35250"
"293731","35250"
"293739","35250"
"293740","35250"
"293750","35250"
"293790","35250"
"293810","35250"
"293890","35250"
"293911","35250"
"293919","35250"
"293921","35250"
"293929","35250"
"293930","35250"
"293941","35250"
"293942","35250"
"293943","35250"
"293949","35250"
"293951","35250"
"293959","35250"
"293961","35250"
"293962","35250"
"293963","35250"
"293969","35250"
"293991","35250"
"293999","35250"
"294110","35250"
"294120","35250"
"294130","35250"
"294140","35250"
"294150","35250"
"294190","35250"
"300310","35260"
"300320","35260"
"300331","35260"
"300339","35260"
"300340","35260"
"300390","35260"
"300410","35260"
"300420","35260"
"300431","35260"
"300432","35260"
"300439","35260"
"300440","35260"
"300450","35260"
"300490","35260"
"300110","35290"
"300120","35290"
"300190","35290"
"300210","35290"
"300220","35290"
"300230","35290"
"300290","35290"
"300510","35290"
"300590","35290"
"300610","35290"
"300620","35290"
"300630","35290"
"300640","35290"
"300650","35290"
"300660","35290"
"300670","35290"
"300680","35290"
"340211","35310"
"340212","35310"
"340213","35310"
"340219","35310"
"340111","35321"
"340119","35321"
"340120","35321"
"340130","35321"
"340220","35322"
"340290","35322"
"330300","35323"
"330410","35323"
"330420","35323"
"330430","35323"
"330491","35323"
"330499","35323"
"330510","35323"
"330520","35323"
"330530","35323"
"330590","35323"
"330610","35323"
"330620","35323"
"330690","35323"
"330710","35323"
"330720","35323"
"330730","35323"
"330790","35323"
"330741","35331"
"330749","35331"
"340410","35332"
"340420","35332"
"340490","35332"
"340510","35333"
"340520","35333"
"340530","35333"
"340590","35333"
"340540","35334"
"330111","35410"
"330112","35410"
"330113","35410"
"330114","35410"
"330119","35410"
"330121","35410"
"330122","35410"
"330123","35410"
"330124","35410"
"330125","35410"
"330126","35410"
"330129","35410"
"330130","35410"
"330190","35410"
"330210","35410"
"330290","35410"
"350190","35420"
"350220","35420"
"350290","35420"
"350300","35420"
"350400","35420"
"350520","35420"
"350610","35420"
"350691","35420"
"350699","35420"
"340311","35430"
"340319","35430"
"340391","35430"
"340399","35430"
"381111","35430"
"381119","35430"
"381121","35430"
"381129","35430"
"381190","35430"
"381900","35430"
"382000","35430"
"340700","35440"
"381300","35440"
"382100","35440"
"382200","35440"
"360100","35450"
"360200","35450"
"360300","35450"
"360410","35460"
"360490","35460"
"381800","35470"
"380210","35490"
"380910","35490"
"380991","35490"
"380992","35490"
"380993","35490"
"381010","35490"
"381090","35490"
"381210","35490"
"381220","35490"
"381230","35490"
"381511","35490"
"381512","35490"
"381519","35490"
"381590","35490"
"381700","35490"
"382410","35490"
"382420","35490"
"382430","35490"
"382440","35490"
"382460","35490"
"382471","35490"
"382479","35490"
"382490","35490"
"550110","35510"
"550120","35510"
"550130","35510"
"550190","35510"
"550310","35510"
"550320","35510"
"550330","35510"
"550340","35510"
"550390","35510"
"540210","35520"
"540220","35520"
"540231","35520"
"540232","35520"
"540233","35520"
"540239","35520"
"540241","35520"
"540242","35520"
"540243","35520"
"540249","35520"
"540251","35520"
"540252","35520"
"540259","35520"
"540410","35530"
"540490","35530"
"550200","35540"
"550410","35540"
"550490","35540"
"540310","35550"
"540320","35550"
"540331","35550"
"540332","35550"
"540333","35550"
"540339","35550"
"540500","35560"
"401110","36111"
"401140","36112"
"401150","36112"
"401120","36113"
"401130","36113"
"401161","36113"
"401162","36113"
"401163","36113"
"401169","36113"
"401192","36113"
"401193","36113"
"401194","36113"
"401199","36113"
"401290","36114"
"401310","36114"
"401320","36114"
"401390","36114"
"400610","36115"
"401211","36120"
"401212","36120"
"401213","36120"
"401219","36120"
"400300","36210"
"400510","36220"
"400520","36220"
"400591","36220"
"400599","36220"
"400690","36220"
"400700","36220"
"400811","36220"
"400819","36220"
"400821","36220"
"400829","36220"
"400911","36230"
"400912","36230"
"400921","36230"
"400922","36230"
"400931","36230"
"400932","36230"
"400941","36230"
"400942","36230"
"401011","36240"
"401012","36240"
"401013","36240"
"401019","36240"
"401031","36240"
"401032","36240"
"401033","36240"
"401034","36240"
"401035","36240"
"401036","36240"
"401039","36240"
"590610","36250"
"590691","36250"
"590699","36250"
"401511","36260"
"401519","36260"
"401590","36260"
"401410","36270"
"401490","36270"
"401610","36270"
"401691","36270"
"401692","36270"
"401693","36270"
"401694","36270"
"401695","36270"
"401699","36270"
"401700","36270"
"391610","36310"
"391620","36310"
"391690","36310"
"391710","36320"
"391721","36320"
"391722","36320"
"391723","36320"
"391729","36320"
"391731","36320"
"391732","36320"
"391733","36320"
"391739","36320"
"391740","36320"
"392010","36330"
"392020","36330"
"392030","36330"
"392043","36330"
"392049","36330"
"392051","36330"
"392059","36330"
"392061","36330"
"392062","36330"
"392063","36330"
"392069","36330"
"392071","36330"
"392072","36330"
"392073","36330"
"392079","36330"
"392091","36330"
"392092","36330"
"392093","36330"
"392094","36330"
"392099","36330"
"392111","36390"
"392112","36390"
"392113","36390"
"392114","36390"
"392119","36390"
"392190","36390"
"392321","36410"
"392329","36410"
"392310","36490"
"392330","36490"
"392340","36490"
"392350","36490"
"392390","36490"
"391810","36910"
"391890","36910"
"391910","36920"
"391990","36920"
"392210","36930"
"392220","36930"
"392290","36930"
"392410","36940"
"392490","36940"
"392510","36950"
"392520","36950"
"392530","36950"
"392590","36950"
"940592","36960"
"650610","36970"
"650691","36970"
"854720","36980"
"392610","36990"
"392630","36990"
"392640","36990"
"392690","36990"
"700100","37111"
"700210","37111"
"700220","37111"
"700231","37111"
"700232","37111"
"700239","37111"
"700312","37112"
"700319","37112"
"700320","37112"
"700330","37112"
"700420","37112"
"700490","37112"
"700510","37113"
"700521","37113"
"700529","37113"
"700530","37113"
"700600","37114"
"700711","37115"
"700719","37115"
"700721","37115"
"700729","37115"
"700800","37116"
"700910","37116"
"700991","37116"
"700992","37116"
"701690","37117"
"701911","37121"
"701912","37121"
"701919","37121"
"701931","37129"
"701932","37129"
"701939","37129"
"701990","37129"
"701020","37191"
"701090","37191"
"701110","37192"
"701120","37192"
"701190","37192"
"701310","37193"
"701321","37193"
"701329","37193"
"701331","37193"
"701332","37193"
"701339","37193"
"701391","37193"
"701399","37193"
"701510","37194"
"701590","37194"
"701010","37195"
"701710","37195"
"701720","37195"
"701790","37195"
"940591","37196"
"854610","37197"
"701200","37199"
"701400","37199"
"701610","37199"
"701810","37199"
"701820","37199"
"701890","37199"
"702000","37199"
"691010","37210"
"691090","37210"
"691110","37221"
"691190","37221"
"691200","37221"
"691310","37222"
"691390","37222"
"690911","37291"
"690912","37291"
"690919","37291"
"690990","37291"
"854620","37292"
"854710","37292"
"691410","37299"
"691490","37299"
"690100","37310"
"690210","37320"
"690220","37320"
"690290","37320"
"381600","37330"
"681591","37340"
"690310","37340"
"690320","37340"
"690390","37340"
"690410","37350"
"690490","37350"
"690510","37350"
"690590","37350"
"690600","37360"
"690710","37370"
"690790","37370"
"690810","37370"
"690890","37370"
"252020","37410"
"252210","37420"
"252220","37420"
"252230","37420"
"252310","37430"
"252321","37440"
"252329","37440"
"252330","37440"
"252390","37440"
"251820","37450"
"251830","37450"
"382450","37510"
"680800","37520"
"680911","37530"
"680919","37530"
"680990","37530"
"681011","37540"
"681019","37540"
"681091","37550"
"681099","37560"
"681110","37570"
"681120","37570"
"681130","37570"
"681190","37570"
"680221","37610"
"680291","37610"
"680100","37690"
"680210","37690"
"680222","37690"
"680223","37690"
"680229","37690"
"680292","37690"
"680293","37690"
"680299","37690"
"680300","37690"
"680410","37910"
"680421","37910"
"680422","37910"
"680423","37910"
"680430","37910"
"680510","37910"
"680520","37910"
"680530","37910"
"681250","37920"
"681260","37920"
"681270","37920"
"681290","37920"
"681310","37920"
"681390","37920"
"680710","37930"
"680790","37930"
"271500","37940"
"380110","37950"
"380120","37950"
"380130","37950"
"380190","37950"
"281810","37960"
"680610","37990"
"680620","37990"
"680690","37990"
"681410","37990"
"681490","37990"
"681510","37990"
"681520","37990"
"681599","37990"
"940110","38111"
"940120","38111"
"940130","38111"
"940171","38111"
"940179","38111"
"940140","38112"
"940150","38112"
"940161","38112"
"940169","38112"
"940180","38119"
"940310","38121"
"940330","38122"
"940340","38130"
"940320","38140"
"940350","38140"
"940360","38140"
"940370","38140"
"940380","38140"
"961000","38140"
"940410","38150"
"940421","38150"
"940429","38150"
"940190","38160"
"940390","38160"
"710110","38210"
"710121","38210"
"710122","38220"
"710239","38220"
"710391","38220"
"710399","38220"
"710490","38220"
"710229","38230"
"710510","38230"
"710590","38230"
"711311","38240"
"711319","38240"
"711320","38240"
"711411","38240"
"711419","38240"
"711420","38240"
"711590","38240"
"711610","38240"
"711620","38240"
"711810","38250"
"711890","38250"
"920110","38310"
"920120","38310"
"920190","38310"
"920210","38320"
"920290","38320"
"920300","38330"
"920410","38330"
"920420","38330"
"920510","38330"
"920590","38330"
"920710","38340"
"920790","38340"
"920600","38350"
"920810","38350"
"920890","38350"
"920910","38360"
"920920","38360"
"920930","38360"
"920991","38360"
"920992","38360"
"920993","38360"
"920994","38360"
"920999","38360"
"950611","38410"
"950612","38410"
"950619","38410"
"950670","38410"
"950621","38420"
"950629","38420"
"950691","38430"
"420321","38440"
"950631","38440"
"950632","38440"
"950639","38440"
"950640","38440"
"950651","38440"
"950659","38440"
"950661","38440"
"950662","38440"
"950669","38440"
"950699","38440"
"950710","38450"
"950720","38450"
"950730","38450"
"950790","38450"
"950100","38510"
"950210","38520"
"950341","38520"
"950349","38520"
"950291","38530"
"950299","38530"
"950310","38540"
"950320","38540"
"950330","38540"
"950360","38550"
"950350","38560"
"950370","38560"
"950380","38560"
"950390","38560"
"950440","38570"
"950410","38580"
"950420","38590"
"950430","38590"
"950490","38590"
"950810","38600"
"950890","38600"
"940600","38700"
"960810","38911"
"960820","38911"
"960831","38911"
"960839","38911"
"960840","38911"
"960850","38911"
"960860","38911"
"960891","38911"
"960899","38911"
"960910","38911"
"960920","38911"
"960990","38911"
"961100","38912"
"961210","38912"
"961220","38912"
"660110","38921"
"660191","38921"
"660199","38921"
"660200","38921"
"660310","38922"
"660320","38922"
"660390","38922"
"960610","38923"
"960621","38923"
"960622","38923"
"960629","38923"
"960711","38923"
"960719","38923"
"960630","38924"
"960720","38924"
"590410","38930"
"590490","38930"
"370400","38941"
"370510","38942"
"370520","38942"
"370590","38942"
"370610","38950"
"370690","38950"
"970110","38960"
"970190","38960"
"970200","38960"
"970300","38960"
"970400","38960"
"970500","38960"
"970600","38960"
"050100","38971"
"670300","38972"
"670411","38972"
"670419","38972"
"670420","38972"
"670490","38972"
"950510","38991"
"950590","38991"
"871500","38992"
"960310","38993"
"960321","38993"
"960329","38993"
"960330","38993"
"960340","38993"
"960350","38993"
"960390","38993"
"961310","38994"
"961320","38994"
"961380","38994"
"961420","38994"
"961490","38994"
"961511","38994"
"961519","38994"
"961590","38994"
"961610","38994"
"961620","38994"
"360690","38995"
"961390","38995"
"902300","38996"
"711711","38997"
"711719","38997"
"711790","38997"
"360500","38998"
"340600","38999"
"360610","38999"
"420610","38999"
"420690","38999"
"670100","38999"
"670210","38999"
"670290","38999"
"960110","38999"
"960190","38999"
"960200","38999"
"960400","38999"
"961700","38999"
"961800","38999"
"050210","39110"
"050290","39110"
"050400","39110"
"050510","39110"
"050590","39110"
"050610","39110"
"050690","39110"
"050710","39110"
"050790","39110"
"051000","39110"
"051199","39110"
"230210","39120"
"230220","39120"
"230230","39120"
"230240","39120"
"230250","39120"
"230800","39120"
"230310","39130"
"230320","39140"
"180200","39150"
"230330","39160"
"230700","39170"
"240130","39180"
"500310","39211"
"510320","39212"
"510330","39212"
"510400","39213"
"520210","39214"
"520291","39215"
"520299","39215"
"550510","39216"
"550520","39216"
"630900","39217"
"631010","39218"
"631090","39218"
"411520","39220"
"380400","39230"
"470710","39240"
"470720","39240"
"470730","39240"
"470790","39240"
"400400","39250"
"401220","39260"
"391510","39270"
"391520","39270"
"391530","39270"
"391590","39270"
"440130","39280"
"261800","39310"
"261900","39310"
"262011","39320"
"262019","39320"
"262021","39320"
"262029","39320"
"262030","39320"
"262040","39320"
"262060","39320"
"262091","39320"
"262099","39320"
"711291","39331"
"711292","39332"
"711299","39332"
"711230","39333"
"720410","39340"
"720421","39340"
"720429","39340"
"720430","39340"
"720441","39340"
"720449","39340"
"720450","39350"
"740400","39360"
"750300","39360"
"760200","39360"
"780200","39360"
"790200","39360"
"800200","39360"
"890800","39370"
"854810","39380"
"382510","39910"
"382520","39920"
"382530","39930"
"382541","39940"
"382549","39940"
"271091","39950"
"271099","39950"
"382550","39950"
"382561","39950"
"382569","39950"
"382590","39990"
"720110","41111"
"720120","41111"
"720150","41111"
"720211","41112"
"720219","41112"
"720241","41113"
"720249","41113"
"720260","41114"
"720221","41115"
"720229","41115"
"720230","41115"
"720250","41115"
"720270","41115"
"720280","41115"
"720291","41115"
"720292","41115"
"720293","41115"
"720299","41115"
"720310","41116"
"720390","41116"
"720510","41116"
"720521","41116"
"720529","41116"
"720610","41121"
"720690","41121"
"720711","41121"
"720712","41121"
"720719","41121"
"720720","41121"
"721810","41122"
"721891","41122"
"721899","41122"
"722410","41122"
"722490","41122"
"720810","41211"
"720825","41211"
"720826","41211"
"720827","41211"
"720836","41211"
"720837","41211"
"720838","41211"
"720839","41211"
"720840","41211"
"720851","41211"
"720852","41211"
"720853","41211"
"720854","41211"
"721113","41212"
