HS12,CPC
846120,44216
846130,44216
846140,44216
846150,44216
846190,44216
846210,44217
846221,44217
846229,44217
846231,44217
846239,44217
846241,44217
846249,44217
846291,44217
846299,44217
846310,44218
846320,44218
846330,44218
846390,44218
846410,44221
846420,44221
846490,44221
846510,44222
846591,44222
846592,44222
846593,44222
846594,44222
846595,44222
846596,44222
846599,44222
847930,44222
846711,44231
846719,44231
846781,44231
846789,44231
846721,44232
846722,44232
846729,44232
851511,44241
851519,44241
851521,44241
851529,44241
851531,44241
851539,44241
851580,44241
846810,44242
846820,44242
846880,44242
846610,44251
846620,44251
846630,44251
846693,44251
846694,44251
846691,44252
846692,44252
846791,44253
846792,44253
846799,44253
851590,44255
846890,44256
845410,44310
845420,44310
845430,44310
845510,44310
845521,44310
845522,44310
845490,44320
845530,44320
845590,44320
842831,44411
843031,44412
843039,44412
843041,44412
843049,44412
842911,44421
842919,44421
842920,44422
842930,44423
842940,44424
842951,44425
842952,44426
842959,44427
843050,44427
870410,44428
843142,44429
843010,44430
843020,44430
843061,44430
843069,44430
847910,44430
847410,44440
847420,44440
847431,44440
847432,44440
847439,44440
847480,44440
843143,44461
843149,44461
847490,44462
842111,44511
843780,44513
841720,44515
841981,44515
843810,44516
843820,44516
843830,44516
843840,44516
843850,44516
843860,44516
843880,44516
847920,44516
847810,44517
841931,44518
843790,44522
843890,44522
847890,44523
844400,44611
844511,44611
844512,44611
844513,44611
844519,44611
844520,44611
844530,44611
844540,44611
844590,44611
844610,44612
844621,44612
844629,44612
844630,44612
844711,44613
844712,44613
844720,44613
844790,44613
844811,44614
844819,44614
845221,44621
845229,44621
845020,44622
845110,44622
845129,44622
844319,44629
844900,44629
845130,44629
845140,44629
845150,44629
845180,44629
845310,44630
845320,44630
845380,44630
844820,44640
844831,44640
844832,44640
844833,44640
844839,44640
844842,44640
844849,44640
844851,44640
844859,44640
845090,44640
845190,44640
845230,44640
845290,44640
845390,44640
871000,44710
930110,44720
930120,44720
930190,44720
930200,44730
930310,44730
930320,44730
930330,44730
930390,44730
930400,44730
930621,44740
930629,44740
930630,44740
930690,44740
930700,44750
930510,44760
930520,44760
930591,44760
930599,44760
841810,44811
841821,44811
841829,44811
841830,44811
841840,44811
842211,44812
845011,44812
845012,44812
845019,44812
845121,44812
630110,44813
845210,44814
841451,44815
841460,44815
850811,44816
850940,44816
850980,44816
851010,44816
851020,44816
851030,44816
851631,44816
851632,44816
851633,44816
851640,44816
851671,44816
851672,44816
851679,44816
851610,44817
851621,44817
851629,44817
851650,44817
851660,44817
851680,44818
732111,44821
732112,44821
732119,44821
732181,44822
732182,44822
732189,44822
732211,44823
732219,44823
732290,44824
840310,44825
841911,44826
841919,44826
850870,44831
850990,44831
851090,44831
851690,44831
732190,44832
840390,44833
842112,44911
841932,44912
841939,44912
843910,44913
843920,44913
843930,44913
844110,44913
844120,44913
844130,44913
844140,44913
844180,44913
844010,44914
844230,44914
844311,44914
844313,44914
844314,44914
844315,44914
844316,44914
844317,44914
844319,44914
847710,44915
847720,44915
847730,44915
847740,44915
847751,44915
847759,44915
847780,44915
848010,44916
848020,44916
848030,44916
848041,44916
848049,44916
848050,44916
848060,44916
848071,44916
848079,44916
844332,44917
844339,44917
848610,44918
848620,44918
848630,44918
848640,44918
840120,44919
847510,44919
847521,44919
847529,44919
847940,44919
847950,44919
847960,44919
847971,44919
847979,44919
847981,44919
847982,44919
847989,44919
850819,44919
850860,44919
843991,44921
843999,44921
844190,44921
844090,44922
844240,44922
844391,44922
844399,44922
848690,44923
847590,44929
847790,44929
847990,44929
846900,45110
847010,45130
847021,45130
847029,45130
847030,45141
847050,45141
847090,45141
847050,45142
847290,45142
844312,45150
847210,45160
847230,45160
847290,45160
847310,45170
847321,45170
847329,45180
847340,45180
847130,45220
847141,45230
847149,45240
847150,45250
847160,45261
847160,45262
844332,45263
844332,45264
844332,45265
844331,45266
847160,45269
847190,45269
847170,45271
847170,45272
847180,45281
851769,45281
847180,45289
847190,45289
847330,45290
847350,45290
850110,46111
850131,46111
850132,46111
850133,46111
850134,46111
850120,46112
850140,46112
850151,46112
850152,46112
850153,46112
850161,46112
850162,46112
850163,46112
850164,46112
850211,46113
850212,46113
850213,46113
850220,46113
850231,46113
850239,46113
850240,46113
850421,46121
850422,46121
850423,46121
850431,46121
850432,46121
850433,46121
850434,46121
850410,46122
850440,46122
850450,46122
850300,46131
850490,46132
853510,46211
853521,46211
853529,46211
853530,46211
853540,46211
853590,46211
853610,46212
853620,46212
853630,46212
853641,46212
853649,46212
853650,46212
853661,46212
853669,46212
853690,46212
853710,46213
853720,46214
853670,46215
853810,46220
853890,46220
854411,46310
854419,46310
854420,46320
854430,46330
854442,46340
854449,46340
854460,46350
854470,46360
850610,46410
850630,46410
850640,46410
850650,46410
850660,46410
850680,46410
850710,46420
850720,46420
850730,46420
850740,46420
850750,46420
850760,46420
850780,46420
850690,46430
850790,46430
853910,46510
853921,46510
853922,46510
853929,46510
853931,46510
853932,46510
853939,46510
853941,46510
853949,46510
851310,46531
940510,46531
940520,46531
940550,46531
940560,46531
940530,46532
940540,46539
853990,46541
851390,46542
940599,46542
851110,46910
851120,46910
851130,46910
851140,46910
851150,46910
851180,46910
851210,46910
851220,46910
851230,46910
851240,46910
853110,46921
853010,46929
853080,46929
853120,46929
853180,46929
850511,46931
850519,46932
850520,46939
850590,46939
854310,46939
854320,46939
854330,46939
854370,46939
854690,46940
854790,46940
854511,46950
854519,46950
854520,46950
854590,46950
851190,46960
851290,46960
853090,46960
853190,46960
854390,46960
854890,46960
853210,47110
853221,47110
853222,47110
853223,47110
853224,47110
853225,47110
853229,47110
853230,47110
853310,47120
853321,47120
853329,47120
853331,47120
853339,47120
853340,47120
853400,47130
854011,47140
854012,47140
854020,47140
854040,47140
854060,47140
854071,47140
854079,47140
854081,47140
854089,47140
854110,47150
854121,47150
854129,47150
854130,47150
854140,47150
854150,47150
854160,47150
854231,47160
854232,47160
854233,47160
854239,47160
853290,47171
853390,47172
854091,47173
854099,47173
854190,47173
854290,47173
852560,47211
852550,47212
852580,47213
852580,47214
852580,47215
851711,47221
851712,47222
851718,47223
851761,47223
851762,47223
851769,47223
852712,47311
852713,47311
852719,47311
852791,47311
852792,47311
852799,47311
852721,47312
852729,47312
852871,47313
852872,47313
852873,47313
852849,47314
852859,47314
852869,47314
852841,47315
852851,47315
852861,47315
851920,47321
851930,47321
851950,47321
851981,47321
851989,47321
852110,47323
852190,47323
851810,47330
851821,47330
851822,47330
851829,47330
851830,47330
851840,47330
851850,47330
851770,47401
851890,47402
852210,47402
852290,47402
852910,47403
852990,47403
852329,47530
852341,47540
852351,47550
852359,47590
852380,47590
852329,47610
852349,47610
852380,47610
852329,47620
852349,47620
852329,47691
852349,47691
852329,47692
852349,47692
852329,47699
852349,47699
852329,47811
852349,47811
852329,47812
852349,47812
852329,47813
852349,47813
852329,47814
852349,47814
852329,47821
852349,47821
852329,47822
852349,47822
852329,47829
852349,47829
852321,47910
852352,47920
902212,48110
902213,48110
902214,48110
902219,48110
902221,48110
902229,48110
902230,48110
902290,48110
901811,48121
901812,48121
901813,48121
901814,48121
901819,48121
901820,48122
901841,48130
901849,48130
841920,48140
901831,48150
901832,48150
901839,48150
901850,48150
901890,48150
901910,48160
901920,48160
902000,48160
902110,48171
902121,48171
902129,48171
902131,48171
902139,48171
902140,48172
902150,48172
902190,48172
940210,48180
940290,48180
901410,48211
901420,48211
901480,48211
901510,48212
901520,48212
901530,48212
901540,48219
901580,48219
852610,48220
852691,48220
852692,48220
901600,48231
901710,48232
901720,48232
901730,48233
901780,48233
903010,48241
903020,48242
903031,48243
903033,48243
903040,48244
903032,48249
903039,48249
903082,48249
903084,48249
903089,48249
902511,48251
902519,48251
902580,48251
902610,48252
902620,48252
902680,48252
902710,48253
902720,48253
902730,48253
902750,48253
902780,48253
901210,48261
902410,48262
902480,48262
902810,48263
902820,48263
902830,48263
902910,48264
902920,48264
903281,48266
903110,48269
903120,48269
903141,48269
903149,48269
903180,48269
903210,48269
903220,48269
903289,48269
901490,48281
901590,48281
901790,48281
902590,48281
902690,48281
902790,48281
903090,48281
903300,48281
901290,48282
902890,48283
902990,48283
903190,48284
903290,48284
902490,48285
900110,48311
900120,48311
900130,48311
900140,48311
900150,48311
900190,48311
900219,48311
900220,48311
900290,48311
900410,48312
900490,48312
900311,48313
900319,48313
900510,48314
900580,48314
901110,48314
901120,48314
901180,48314
901310,48315
901320,48315
901380,48315
900211,48321
900610,48322
900630,48322
900640,48322
900651,48322
900652,48322
900653,48322
900659,48322
900710,48322
900720,48323
900661,48329
900669,48329
900850,48329
901010,48329
901050,48329
901060,48329
370110,48341
370120,48341
370130,48341
370191,48341
370199,48341
370210,48341
370231,48341
370232,48341
370239,48341
370241,48341
370242,48341
370243,48341
370244,48341
370252,48341
370253,48341
370254,48341
370255,48341
370256,48341
370296,48341
370297,48341
370298,48341
370310,48341
370320,48341
370390,48341
370710,48342
370790,48342
900590,48351
901190,48351
900390,48352
900691,48353
900699,48353
900791,48353
900792,48353
900890,48353
901090,48353
901390,48354
910111,48410
910119,48410
910121,48410
910129,48410
910191,48410
910199,48410
910211,48410
910212,48410
910219,48410
910221,48410
910229,48410
910291,48410
910299,48410
910310,48420
910390,48420
910400,48420
910511,48420
910519,48420
910521,48420
910529,48420
910591,48420
910599,48420
910610,48430
910690,48430
910700,48430
910811,48440
910812,48440
910819,48440
910820,48440
910890,48440
910910,48440
910990,48440
911011,48440
911012,48440
911019,48440
911090,48440
911110,48490
911120,48490
911180,48490
911190,48490
911220,48490
911290,48490
911310,48490
911320,48490
911410,48490
911430,48490
911440,48490
911490,48490
870120,49111
870210,49112
870290,49112
870321,49113
870322,49113
870323,49113
870324,49113
870331,49113
870332,49113
870333,49113
870390,49113
870421,49114
870422,49114
870423,49114
870431,49114
870432,49114
870490,49114
870510,49115
870310,49116
870520,49119
870530,49119
870540,49119
870590,49119
870600,49121
870810,49129
870830,49129
870840,49129
870850,49129
870870,49129
870880,49129
870891,49129
870892,49129
870893,49129
870894,49129
870895,49129
870899,49129
870710,49210
870790,49210
860900,49221
871610,49222
871631,49229
871639,49229
871640,49229
870821,49231
870829,49231
871690,49232
890110,49311
890120,49312
890130,49313
890190,49314
890200,49315
890400,49316
890510,49319
890590,49319
890610,49319
890690,49319
890520,49320
890710,49390
890790,49390
890391,49410
890310,49490
890392,49490
890399,49490
860110,49511
860210,49512
860120,49519
860290,49519
860310,49520
860390,49520
860400,49531
860500,49532
860610,49533
860630,49533
860691,49533
860692,49533
860699,49533
860711,49540
860712,49540
860719,49540
860721,49540
860729,49540
860730,49540
860791,49540
860799,49540
860800,49540
880100,49610
880211,49621
880212,49621
880220,49622
880230,49623
880240,49623
880260,49630
880310,49640
880320,49640
880330,49640
880390,49640
871110,49911
871120,49912
871130,49912
871140,49912
871150,49912
871190,49913
871200,49921
871310,49922
871390,49922
871680,49930
871410,49941
871420,49942
871491,49942
871492,49942
871493,49942
871494,49942
871495,49942
871496,49942
871499,49942
999999,44720
